city,state_id,state_name,timezone
Brewster,MA,Massachusetts,America/New_York
Centerville,MA,Massachusetts,America/New_York
Chatham,MA,Massachusetts,America/New_York
Cotuit,MA,Massachusetts,America/New_York
Cummaquid,MA,Massachusetts,America/New_York
Dennis,MA,Massachusetts,America/New_York
Dennis Port,MA,Massachusetts,America/New_York
East Dennis,MA,Massachusetts,America/New_York
Eastham,MA,Massachusetts,America/New_York
East Orleans,MA,Massachusetts,America/New_York
Forestdale,MA,Massachusetts,America/New_York
Harwich,MA,Massachusetts,America/New_York
Harwich Port,MA,Massachusetts,America/New_York
Hyannis Port,MA,Massachusetts,America/New_York
Marstons Mills,MA,Massachusetts,America/New_York
Mashpee,MA,Massachusetts,America/New_York
North Chatham,MA,Massachusetts,America/New_York
North Eastham,MA,Massachusetts,America/New_York
North Truro,MA,Massachusetts,America/New_York
Orleans,MA,Massachusetts,America/New_York
Osterville,MA,Massachusetts,America/New_York
Provincetown,MA,Massachusetts,America/New_York
South Chatham,MA,Massachusetts,America/New_York
South Dennis,MA,Massachusetts,America/New_York
South Wellfleet,MA,Massachusetts,America/New_York
South Yarmouth,MA,Massachusetts,America/New_York
Truro,MA,Massachusetts,America/New_York
Wellfleet,MA,Massachusetts,America/New_York
West Barnstable,MA,Massachusetts,America/New_York
West Chatham,MA,Massachusetts,America/New_York
West Dennis,MA,Massachusetts,America/New_York
West Harwich,MA,Massachusetts,America/New_York
West Hyannisport,MA,Massachusetts,America/New_York
West Yarmouth,MA,Massachusetts,America/New_York
Yarmouth Port,MA,Massachusetts,America/New_York
Assonet,MA,Massachusetts,America/New_York
Attleboro,MA,Massachusetts,America/New_York
Cuttyhunk,MA,Massachusetts,America/New_York
Dighton,MA,Massachusetts,America/New_York
East Freetown,MA,Massachusetts,America/New_York
East Taunton,MA,Massachusetts,America/New_York
Fairhaven,MA,Massachusetts,America/New_York
Fall River,MA,Massachusetts,America/New_York
Fall River,MA,Massachusetts,America/New_York
Fall River,MA,Massachusetts,America/New_York
Fall River,MA,Massachusetts,America/New_York
Somerset,MA,Massachusetts,America/New_York
Somerset,MA,Massachusetts,America/New_York
Marion,MA,Massachusetts,America/New_York
Mattapoisett,MA,Massachusetts,America/New_York
New Bedford,MA,Massachusetts,America/New_York
Acushnet,MA,Massachusetts,America/New_York
New Bedford,MA,Massachusetts,America/New_York
New Bedford,MA,Massachusetts,America/New_York
New Bedford,MA,Massachusetts,America/New_York
North Dartmouth,MA,Massachusetts,America/New_York
South Dartmouth,MA,Massachusetts,America/New_York
North Attleboro,MA,Massachusetts,America/New_York
Plainville,MA,Massachusetts,America/New_York
Attleboro Falls,MA,Massachusetts,America/New_York
North Dighton,MA,Massachusetts,America/New_York
Norton,MA,Massachusetts,America/New_York
Raynham,MA,Massachusetts,America/New_York
Rehoboth,MA,Massachusetts,America/New_York
Rochester,MA,Massachusetts,America/New_York
Seekonk,MA,Massachusetts,America/New_York
Swansea,MA,Massachusetts,America/New_York
Berkley,MA,Massachusetts,America/New_York
Taunton,MA,Massachusetts,America/New_York
Westport,MA,Massachusetts,America/New_York
Westport Point,MA,Massachusetts,America/New_York
Albion,RI,Rhode Island,America/New_York
Ashaway,RI,Rhode Island,America/New_York
Barrington,RI,Rhode Island,America/New_York
Block Island,RI,Rhode Island,America/New_York
Bradford,RI,Rhode Island,America/New_York
Bristol,RI,Rhode Island,America/New_York
Carolina,RI,Rhode Island,America/New_York
Charlestown,RI,Rhode Island,America/New_York
Chepachet,RI,Rhode Island,America/New_York
Clayville,RI,Rhode Island,America/New_York
Coventry,RI,Rhode Island,America/New_York
West Greenwich,RI,Rhode Island,America/New_York
East Greenwich,RI,Rhode Island,America/New_York
Exeter,RI,Rhode Island,America/New_York
Foster,RI,Rhode Island,America/New_York
Glendale,RI,Rhode Island,America/New_York
Greene,RI,Rhode Island,America/New_York
Greenville,RI,Rhode Island,America/New_York
Harrisville,RI,Rhode Island,America/New_York
Hope,RI,Rhode Island,America/New_York
Hope Valley,RI,Rhode Island,America/New_York
Hopkinton,RI,Rhode Island,America/New_York
Jamestown,RI,Rhode Island,America/New_York
Kenyon,RI,Rhode Island,America/New_York
Little Compton,RI,Rhode Island,America/New_York
Manville,RI,Rhode Island,America/New_York
Mapleville,RI,Rhode Island,America/New_York
Newport,RI,Rhode Island,America/New_York
Newport,RI,Rhode Island,America/New_York
Middletown,RI,Rhode Island,America/New_York
North Kingstown,RI,Rhode Island,America/New_York
North Scituate,RI,Rhode Island,America/New_York
Oakland,RI,Rhode Island,America/New_York
Pascoag,RI,Rhode Island,America/New_York
Pawtucket,RI,Rhode Island,America/New_York
Pawtucket,RI,Rhode Island,America/New_York
Central Falls,RI,Rhode Island,America/New_York
Cumberland,RI,Rhode Island,America/New_York
Lincoln,RI,Rhode Island,America/New_York
Portsmouth,RI,Rhode Island,America/New_York
Prudence Island,RI,Rhode Island,America/New_York
Rockville,RI,Rhode Island,America/New_York
Saunderstown,RI,Rhode Island,America/New_York
Shannock,RI,Rhode Island,America/New_York
Slatersville,RI,Rhode Island,America/New_York
Tiverton,RI,Rhode Island,America/New_York
Wakefield,RI,Rhode Island,America/New_York
Kingston,RI,Rhode Island,America/New_York
Narragansett,RI,Rhode Island,America/New_York
Warren,RI,Rhode Island,America/New_York
Warwick,RI,Rhode Island,America/New_York
Warwick,RI,Rhode Island,America/New_York
Warwick,RI,Rhode Island,America/New_York
Westerly,RI,Rhode Island,America/New_York
West Kingston,RI,Rhode Island,America/New_York
West Warwick,RI,Rhode Island,America/New_York
Wood River Junction,RI,Rhode Island,America/New_York
Woonsocket,RI,Rhode Island,America/New_York
North Smithfield,RI,Rhode Island,America/New_York
Wyoming,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
Cranston,RI,Rhode Island,America/New_York
North Providence,RI,Rhode Island,America/New_York
Providence,RI,Rhode Island,America/New_York
East Providence,RI,Rhode Island,America/New_York
Riverside,RI,Rhode Island,America/New_York
Rumford,RI,Rhode Island,America/New_York
Smithfield,RI,Rhode Island,America/New_York
Johnston,RI,Rhode Island,America/New_York
Cranston,RI,Rhode Island,America/New_York
Cranston,RI,Rhode Island,America/New_York
Amherst,NH,New Hampshire,America/New_York
Auburn,NH,New Hampshire,America/New_York
Brookline,NH,New Hampshire,America/New_York
Candia,NH,New Hampshire,America/New_York
Chester,NH,New Hampshire,America/New_York
Deerfield,NH,New Hampshire,America/New_York
Derry,NH,New Hampshire,America/New_York
Epping,NH,New Hampshire,America/New_York
Francestown,NH,New Hampshire,America/New_York
Fremont,NH,New Hampshire,America/New_York
Goffstown,NH,New Hampshire,America/New_York
Dunbarton,NH,New Hampshire,America/New_York
Greenfield,NH,New Hampshire,America/New_York
Greenville,NH,New Hampshire,America/New_York
Hollis,NH,New Hampshire,America/New_York
Hudson,NH,New Hampshire,America/New_York
Litchfield,NH,New Hampshire,America/New_York
Londonderry,NH,New Hampshire,America/New_York
Merrimack,NH,New Hampshire,America/New_York
Milford,NH,New Hampshire,America/New_York
Mont Vernon,NH,New Hampshire,America/New_York
Nashua,NH,New Hampshire,America/New_York
Nashua,NH,New Hampshire,America/New_York
Nashua,NH,New Hampshire,America/New_York
Nashua,NH,New Hampshire,America/New_York
New Boston,NH,New Hampshire,America/New_York
New Ipswich,NH,New Hampshire,America/New_York
Pelham,NH,New Hampshire,America/New_York
Raymond,NH,New Hampshire,America/New_York
Salem,NH,New Hampshire,America/New_York
Lyndeborough,NH,New Hampshire,America/New_York
Temple,NH,New Hampshire,America/New_York
Wilton,NH,New Hampshire,America/New_York
Windham,NH,New Hampshire,America/New_York
Manchester,NH,New Hampshire,America/New_York
Manchester,NH,New Hampshire,America/New_York
Manchester,NH,New Hampshire,America/New_York
Manchester,NH,New Hampshire,America/New_York
Hooksett,NH,New Hampshire,America/New_York
Manchester,NH,New Hampshire,America/New_York
Bedford,NH,New Hampshire,America/New_York
Waterville Valley,NH,New Hampshire,America/New_York
Andover,NH,New Hampshire,America/New_York
Ashland,NH,New Hampshire,America/New_York
Barnstead,NH,New Hampshire,America/New_York
Belmont,NH,New Hampshire,America/New_York
Bradford,NH,New Hampshire,America/New_York
Bristol,NH,New Hampshire,America/New_York
Campton,NH,New Hampshire,America/New_York
Canterbury,NH,New Hampshire,America/New_York
Center Barnstead,NH,New Hampshire,America/New_York
Center Harbor,NH,New Hampshire,America/New_York
Center Sandwich,NH,New Hampshire,America/New_York
Contoocook,NH,New Hampshire,America/New_York
Danbury,NH,New Hampshire,America/New_York
East Andover,NH,New Hampshire,America/New_York
Elkins,NH,New Hampshire,America/New_York
Epsom,NH,New Hampshire,America/New_York
Franklin,NH,New Hampshire,America/New_York
Gilmanton,NH,New Hampshire,America/New_York
Glencliff,NH,New Hampshire,America/New_York
Grafton,NH,New Hampshire,America/New_York
Hebron,NH,New Hampshire,America/New_York
Henniker,NH,New Hampshire,America/New_York
Hill,NH,New Hampshire,America/New_York
Hillsborough,NH,New Hampshire,America/New_York
Holderness,NH,New Hampshire,America/New_York
Laconia,NH,New Hampshire,America/New_York
Gilford,NH,New Hampshire,America/New_York
Lincoln,NH,New Hampshire,America/New_York
Meredith,NH,New Hampshire,America/New_York
Moultonborough,NH,New Hampshire,America/New_York
Newbury,NH,New Hampshire,America/New_York
New Hampton,NH,New Hampshire,America/New_York
New London,NH,New Hampshire,America/New_York
Chichester,NH,New Hampshire,America/New_York
North Sandwich,NH,New Hampshire,America/New_York
North Sutton,NH,New Hampshire,America/New_York
Northwood,NH,New Hampshire,America/New_York
North Woodstock,NH,New Hampshire,America/New_York
Pittsfield,NH,New Hampshire,America/New_York
Plymouth,NH,New Hampshire,America/New_York
Rumney,NH,New Hampshire,America/New_York
Salisbury,NH,New Hampshire,America/New_York
Sanbornton,NH,New Hampshire,America/New_York
South Sutton,NH,New Hampshire,America/New_York
Suncook,NH,New Hampshire,America/New_York
Tilton,NH,New Hampshire,America/New_York
Warner,NH,New Hampshire,America/New_York
Warren,NH,New Hampshire,America/New_York
Washington,NH,New Hampshire,America/New_York
Weare,NH,New Hampshire,America/New_York
Wentworth,NH,New Hampshire,America/New_York
Springfield,NH,New Hampshire,America/New_York
Thornton,NH,New Hampshire,America/New_York
Wilmot,NH,New Hampshire,America/New_York
Nottingham,NH,New Hampshire,America/New_York
West Nottingham,NH,New Hampshire,America/New_York
Woodstock,NH,New Hampshire,America/New_York
Concord,NH,New Hampshire,America/New_York
Concord,NH,New Hampshire,America/New_York
Bow,NH,New Hampshire,America/New_York
Loudon,NH,New Hampshire,America/New_York
Keene,NH,New Hampshire,America/New_York
Antrim,NH,New Hampshire,America/New_York
Ashuelot,NH,New Hampshire,America/New_York
Bennington,NH,New Hampshire,America/New_York
Chesterfield,NH,New Hampshire,America/New_York
Dublin,NH,New Hampshire,America/New_York
Sullivan,NH,New Hampshire,America/New_York
Swanzey,NH,New Hampshire,America/New_York
Fitzwilliam,NH,New Hampshire,America/New_York
Gilsum,NH,New Hampshire,America/New_York
Hancock,NH,New Hampshire,America/New_York
Harrisville,NH,New Hampshire,America/New_York
Hinsdale,NH,New Hampshire,America/New_York
Jaffrey,NH,New Hampshire,America/New_York
Marlborough,NH,New Hampshire,America/New_York
Marlow,NH,New Hampshire,America/New_York
Nelson,NH,New Hampshire,America/New_York
Peterborough,NH,New Hampshire,America/New_York
Rindge,NH,New Hampshire,America/New_York
Spofford,NH,New Hampshire,America/New_York
Stoddard,NH,New Hampshire,America/New_York
Troy,NH,New Hampshire,America/New_York
West Chesterfield,NH,New Hampshire,America/New_York
Westmoreland,NH,New Hampshire,America/New_York
Winchester,NH,New Hampshire,America/New_York
Littleton,NH,New Hampshire,America/New_York
Berlin,NH,New Hampshire,America/New_York
Bethlehem,NH,New Hampshire,America/New_York
Bretton Woods,NH,New Hampshire,America/New_York
Colebrook,NH,New Hampshire,America/New_York
Errol,NH,New Hampshire,America/New_York
Franconia,NH,New Hampshire,America/New_York
Gorham,NH,New Hampshire,America/New_York
Groveton,NH,New Hampshire,America/New_York
Jefferson,NH,New Hampshire,America/New_York
Lancaster,NH,New Hampshire,America/New_York
Lisbon,NH,New Hampshire,America/New_York
Sugar Hill,NH,New Hampshire,America/New_York
Milan,NH,New Hampshire,America/New_York
North Stratford,NH,New Hampshire,America/New_York
Pittsburg,NH,New Hampshire,America/New_York
Randolph,NH,New Hampshire,America/New_York
Twin Mountain,NH,New Hampshire,America/New_York
West Stewartstown,NH,New Hampshire,America/New_York
Whitefield,NH,New Hampshire,America/New_York
Acworth,NH,New Hampshire,America/New_York
Alstead,NH,New Hampshire,America/New_York
Charlestown,NH,New Hampshire,America/New_York
Drewsville,NH,New Hampshire,America/New_York
Lempster,NH,New Hampshire,America/New_York
South Acworth,NH,New Hampshire,America/New_York
Walpole,NH,New Hampshire,America/New_York
North Walpole,NH,New Hampshire,America/New_York
Bath,NH,New Hampshire,America/New_York
Canaan,NH,New Hampshire,America/New_York
Claremont,NH,New Hampshire,America/New_York
Cornish,NH,New Hampshire,America/New_York
Cornish Flat,NH,New Hampshire,America/New_York
Enfield,NH,New Hampshire,America/New_York
Etna,NH,New Hampshire,America/New_York
Georges Mills,NH,New Hampshire,America/New_York
Goshen,NH,New Hampshire,America/New_York
Grantham,NH,New Hampshire,America/New_York
Guild,NH,New Hampshire,America/New_York
Hanover,NH,New Hampshire,America/New_York
Haverhill,NH,New Hampshire,America/New_York
Lebanon,NH,New Hampshire,America/New_York
Lyme,NH,New Hampshire,America/New_York
Meriden,NH,New Hampshire,America/New_York
Monroe,NH,New Hampshire,America/New_York
Newport,NH,New Hampshire,America/New_York
North Haverhill,NH,New Hampshire,America/New_York
Orford,NH,New Hampshire,America/New_York
Piermont,NH,New Hampshire,America/New_York
Pike,NH,New Hampshire,America/New_York
Plainfield,NH,New Hampshire,America/New_York
Sunapee,NH,New Hampshire,America/New_York
West Lebanon,NH,New Hampshire,America/New_York
Woodsville,NH,New Hampshire,America/New_York
Portsmouth,NH,New Hampshire,America/New_York
Alton,NH,New Hampshire,America/New_York
Alton Bay,NH,New Hampshire,America/New_York
Atkinson,NH,New Hampshire,America/New_York
Bartlett,NH,New Hampshire,America/New_York
Center Conway,NH,New Hampshire,America/New_York
Center Ossipee,NH,New Hampshire,America/New_York
Center Tuftonboro,NH,New Hampshire,America/New_York
Chocorua,NH,New Hampshire,America/New_York
Conway,NH,New Hampshire,America/New_York
Danville,NH,New Hampshire,America/New_York
Dover,NH,New Hampshire,America/New_York
Madbury,NH,New Hampshire,America/New_York
Durham,NH,New Hampshire,America/New_York
Barrington,NH,New Hampshire,America/New_York
East Hampstead,NH,New Hampshire,America/New_York
East Kingston,NH,New Hampshire,America/New_York
East Wakefield,NH,New Hampshire,America/New_York
Eaton Center,NH,New Hampshire,America/New_York
Exeter,NH,New Hampshire,America/New_York
Farmington,NH,New Hampshire,America/New_York
Freedom,NH,New Hampshire,America/New_York
Gilmanton Iron Works,NH,New Hampshire,America/New_York
Glen,NH,New Hampshire,America/New_York
Rochester,NH,New Hampshire,America/New_York
Greenland,NH,New Hampshire,America/New_York
Hampstead,NH,New Hampshire,America/New_York
Hampton,NH,New Hampshire,America/New_York
Hampton Falls,NH,New Hampshire,America/New_York
Intervale,NH,New Hampshire,America/New_York
Jackson,NH,New Hampshire,America/New_York
Kearsarge,NH,New Hampshire,America/New_York
Kingston,NH,New Hampshire,America/New_York
Madison,NH,New Hampshire,America/New_York
Melvin Village,NH,New Hampshire,America/New_York
Milton,NH,New Hampshire,America/New_York
Milton Mills,NH,New Hampshire,America/New_York
Mirror Lake,NH,New Hampshire,America/New_York
New Castle,NH,New Hampshire,America/New_York
New Durham,NH,New Hampshire,America/New_York
Newfields,NH,New Hampshire,America/New_York
Newmarket,NH,New Hampshire,America/New_York
Newton,NH,New Hampshire,America/New_York
North Conway,NH,New Hampshire,America/New_York
Lee,NH,New Hampshire,America/New_York
North Hampton,NH,New Hampshire,America/New_York
Ossipee,NH,New Hampshire,America/New_York
Plaistow,NH,New Hampshire,America/New_York
Rochester,NH,New Hampshire,America/New_York
Rochester,NH,New Hampshire,America/New_York
Rollinsford,NH,New Hampshire,America/New_York
Rye,NH,New Hampshire,America/New_York
Rye Beach,NH,New Hampshire,America/New_York
Sanbornville,NH,New Hampshire,America/New_York
Sandown,NH,New Hampshire,America/New_York
Seabrook,NH,New Hampshire,America/New_York
Silver Lake,NH,New Hampshire,America/New_York
Somersworth,NH,New Hampshire,America/New_York
Effingham,NH,New Hampshire,America/New_York
South Tamworth,NH,New Hampshire,America/New_York
Strafford,NH,New Hampshire,America/New_York
Stratham,NH,New Hampshire,America/New_York
Tamworth,NH,New Hampshire,America/New_York
Union,NH,New Hampshire,America/New_York
West Ossipee,NH,New Hampshire,America/New_York
Wolfeboro,NH,New Hampshire,America/New_York
Berwick,ME,Maine,America/New_York
Cape Neddick,ME,Maine,America/New_York
Eliot,ME,Maine,America/New_York
Kittery,ME,Maine,America/New_York
Kittery Point,ME,Maine,America/New_York
North Berwick,ME,Maine,America/New_York
Ogunquit,ME,Maine,America/New_York
South Berwick,ME,Maine,America/New_York
York,ME,Maine,America/New_York
York Beach,ME,Maine,America/New_York
York Harbor,ME,Maine,America/New_York
Acton,ME,Maine,America/New_York
Alfred,ME,Maine,America/New_York
Bailey Island,ME,Maine,America/New_York
Biddeford,ME,Maine,America/New_York
Biddeford Pool,ME,Maine,America/New_York
Bowdoinham,ME,Maine,America/New_York
Bridgton,ME,Maine,America/New_York
Brownfield,ME,Maine,America/New_York
Brunswick,ME,Maine,America/New_York
Casco,ME,Maine,America/New_York
Chebeague Island,ME,Maine,America/New_York
